,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
"""John Krasinski""___SmartLess",0.829,0.254,4,-15.783,1,0.0468,0.375,0,0.116,0.662,120.007,audio_features,7bffW1f9NkiwqI8x0YH8YR,spotify:track:7bffW1f9NkiwqI8x0YH8YR,https://api.spotify.com/v1/tracks/7bffW1f9NkiwqI8x0YH8YR,https://api.spotify.com/v1/audio-analysis/7bffW1f9NkiwqI8x0YH8YR,72000,4,John Krasinski,5kNDlhs0LOpSnlXaG8iWp9
Teenage Blues___Vistas,0.48,0.709,0,-5.211,1,0.0399,0.00281,0.118,0.106,0.391,165.927,audio_features,69EuSrjywhpBbggAMdmF1K,spotify:track:69EuSrjywhpBbggAMdmF1K,https://api.spotify.com/v1/tracks/69EuSrjywhpBbggAMdmF1K,https://api.spotify.com/v1/audio-analysis/69EuSrjywhpBbggAMdmF1K,158975,4,Teenage Blues,3nZrt2qTRUQ7Bp59zagW13
Now You Got Me___Inhaler,0.528,0.796,0,-6.024,0,0.0428,0.0296,3.11E-06,0.0622,0.348,111.99,audio_features,1n0eOZGnFdqznw63Z50RI0,spotify:track:1n0eOZGnFdqznw63Z50RI0,https://api.spotify.com/v1/tracks/1n0eOZGnFdqznw63Z50RI0,https://api.spotify.com/v1/audio-analysis/1n0eOZGnFdqznw63Z50RI0,282400,4,Cuts & Bruises,2qZd7lp0lLRjeFe0O9Ou6S
Praise You - Radio Edit___Fatboy Slim,0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.728,audio_features,21RDsw7wzUJNl2FbWTgEfJ,spotify:track:21RDsw7wzUJNl2FbWTgEfJ,https://api.spotify.com/v1/tracks/21RDsw7wzUJNl2FbWTgEfJ,https://api.spotify.com/v1/audio-analysis/21RDsw7wzUJNl2FbWTgEfJ,227973,4,The Greatest Hits: Why Try Harder,6GSF3YIop0uuOUkSx8n9QJ
She's Kinda Hot___5 Seconds of Summer,0.664,0.908,4,-4.806,1,0.0317,0.00182,0,0.109,0.889,118.031,audio_features,5fsQSDifYpjfbCqvZKPVBj,spotify:track:5fsQSDifYpjfbCqvZKPVBj,https://api.spotify.com/v1/tracks/5fsQSDifYpjfbCqvZKPVBj,https://api.spotify.com/v1/audio-analysis/5fsQSDifYpjfbCqvZKPVBj,216454,4,Sounds Good Feels Good (Deluxe),43v9cUsP5K0hvu9iyuAzmZ
Slip___Suki Waterhouse,0.475,0.26,5,-15.997,1,0.0322,0.796,0.0016,0.109,0.339,137.212,audio_features,6TvxPS4fj4LUdjw2es4g21,spotify:track:6TvxPS4fj4LUdjw2es4g21,https://api.spotify.com/v1/tracks/6TvxPS4fj4LUdjw2es4g21,https://api.spotify.com/v1/audio-analysis/6TvxPS4fj4LUdjw2es4g21,233720,4,The Visitors (Deluxe Edition),5GByGaws7Cw0t28kjvAOzV
"3 Grandes valses brillantes, Op. 34: No. 2 in A Minor___Frédéric Chopin",0.33,0.0102,9,-31.684,0,0.042,0.994,0.904,0.0791,0.101,67.988,audio_features,5N55QxJT3XnEQPz9oGrACE,spotify:track:5N55QxJT3XnEQPz9oGrACE,https://api.spotify.com/v1/tracks/5N55QxJT3XnEQPz9oGrACE,https://api.spotify.com/v1/audio-analysis/5N55QxJT3XnEQPz9oGrACE,358040,4,Chopin: Waltzes,4xg3w3r0in8n6dURgD1q5D
If We Ever Broke Up___Mae Stephens,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29E-05,0.0908,0.96,115.955,audio_features,6maTPqynTmrkWIralgGaoP,spotify:track:6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/tracks/6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/audio-analysis/6maTPqynTmrkWIralgGaoP,142759,4,If We Ever Broke Up,4eadTzshRApGna6Ppz5XwO
Don’t Make Me Have To Come Down There___Dolly Parton,0.688,0.55,5,-10.853,1,0.0474,0.651,0,0.114,0.445,112.453,audio_features,09KvWJRQrqRaTxvNNtJFc7,spotify:track:09KvWJRQrqRaTxvNNtJFc7,https://api.spotify.com/v1/tracks/09KvWJRQrqRaTxvNNtJFc7,https://api.spotify.com/v1/audio-analysis/09KvWJRQrqRaTxvNNtJFc7,222648,4,Don’t Make Me Have To Come Down There,57sOqzRyTNjSiHUIDviHwN
Adult___Christian Leave,0.761,0.419,3,-10.104,1,0.277,0.548,8.69E-06,0.0853,0.567,139.483,audio_features,7aPVj4na1QheevNbrv5uwC,spotify:track:7aPVj4na1QheevNbrv5uwC,https://api.spotify.com/v1/tracks/7aPVj4na1QheevNbrv5uwC,https://api.spotify.com/v1/audio-analysis/7aPVj4na1QheevNbrv5uwC,157935,4,Adult,61EpcO4cSj1KVzYD6xPyFe
251: Reading the Comments | TMG___The Tiny Meat Gang Podcast,0.798,0.557,8,-7.4,1,0.175,0.0186,0.000947,0.124,0.526,174.006,audio_features,0aZgW8Nzg38hN00pEFyIEj,spotify:track:0aZgW8Nzg38hN00pEFyIEj,https://api.spotify.com/v1/tracks/0aZgW8Nzg38hN00pEFyIEj,https://api.spotify.com/v1/audio-analysis/0aZgW8Nzg38hN00pEFyIEj,146207,4,Broke Bitch,3BxXSzl7sJq4qNkxMkHXya
lightbeamers___FKA twigs,0.742,0.44,8,-8.045,0,0.0609,0.465,0.00134,0.0924,0.307,129.894,audio_features,4c9ygoZeMOjvu3uoLpIsl6,spotify:track:4c9ygoZeMOjvu3uoLpIsl6,https://api.spotify.com/v1/tracks/4c9ygoZeMOjvu3uoLpIsl6,https://api.spotify.com/v1/audio-analysis/4c9ygoZeMOjvu3uoLpIsl6,211880,3,CAPRISONGS,3G77BQuJy3jahjdkKQNNNM
Signs___Snoop Dogg,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,audio_features,4HSAJpNocVNJbwbQvtCMdO,spotify:track:4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/tracks/4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/audio-analysis/4HSAJpNocVNJbwbQvtCMdO,236480,4,R&G (Rhythm & Gangsta): The Masterpiece,797fkvAtk0iZvP1HHPCWbp
Alphabet St.___Prince,0.823,0.981,0,-4.483,1,0.074,0.397,0.443,0.0588,0.539,104.306,audio_features,781jv9lCKdgP3qjxocB7r8,spotify:track:781jv9lCKdgP3qjxocB7r8,https://api.spotify.com/v1/tracks/781jv9lCKdgP3qjxocB7r8,https://api.spotify.com/v1/audio-analysis/781jv9lCKdgP3qjxocB7r8,338985,4,Lovesexy,5y5qXt3zBajSYAPWyF1Q8a
"50: New Year, Same Chapped Lips___Brooke and Connor Make A Podcast",0.659,0.726,2,-5.772,1,0.0275,0.207,4.59E-06,0.169,0.738,127.963,audio_features,6bR8ZEFoCNCv0lNrimNQuN,spotify:track:6bR8ZEFoCNCv0lNrimNQuN,https://api.spotify.com/v1/tracks/6bR8ZEFoCNCv0lNrimNQuN,https://api.spotify.com/v1/audio-analysis/6bR8ZEFoCNCv0lNrimNQuN,203418,4,New Year,2LghQVr0eSMWvetSyxusZe
Movies___Conan Gray,0.349,0.545,11,-6.073,1,0.0352,0.105,0,0.153,0.209,104.477,audio_features,6FH6fmlh9DbvssuEQyQEVd,spotify:track:6FH6fmlh9DbvssuEQyQEVd,https://api.spotify.com/v1/tracks/6FH6fmlh9DbvssuEQyQEVd,https://api.spotify.com/v1/audio-analysis/6FH6fmlh9DbvssuEQyQEVd,214100,4,Superache,5hIOd0FvjlgG4uLjXHkFWI
Raise Your Glass___P!nk,0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.029,0.624,122.019,audio_features,1gv4xPanImH17bKZ9rOveR,spotify:track:1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/tracks/1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/audio-analysis/1gv4xPanImH17bKZ9rOveR,202960,4,Raise Your Glass,3uQMzfrf4kUNGsCtmTtjPh
Sunny day___beabadoobee,0.751,0.595,6,-6.422,0,0.0274,0.209,0.00268,0.0881,0.713,92.999,audio_features,12UQIJePnGeLmpVReYpG2w,spotify:track:12UQIJePnGeLmpVReYpG2w,https://api.spotify.com/v1/tracks/12UQIJePnGeLmpVReYpG2w,https://api.spotify.com/v1/audio-analysis/12UQIJePnGeLmpVReYpG2w,160493,4,Beatopia,2rhNQbqRNxiNQkDXTffe1V
Očean___Devon,0.788,0.348,10,-12.758,1,0.436,0.0256,0,0.111,0.282,129.347,audio_features,3AXIyspRmuF4ibiEvclJ5Y,spotify:track:3AXIyspRmuF4ibiEvclJ5Y,https://api.spotify.com/v1/tracks/3AXIyspRmuF4ibiEvclJ5Y,https://api.spotify.com/v1/audio-analysis/3AXIyspRmuF4ibiEvclJ5Y,150021,5,FEEL GOOD,1Cgo2TV03oJbx9bpaWlKLU
19___Flo Milli,0.739,0.742,7,-4.586,1,0.0329,0.0227,1.39E-06,0.229,0.659,124.016,audio_features,05mAIVLkIWc2d1UBYZBCp8,spotify:track:05mAIVLkIWc2d1UBYZBCp8,https://api.spotify.com/v1/tracks/05mAIVLkIWc2d1UBYZBCp8,https://api.spotify.com/v1/audio-analysis/05mAIVLkIWc2d1UBYZBCp8,189000,4,1999,49Teqcxp4dOBayTBtR3j5W
Ready or Not___Bridgit Mendler,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84E-05,0.107,0.748,93.043,audio_features,5xvUgoVED1F4mBu8FL0HaW,spotify:track:5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/tracks/5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/audio-analysis/5xvUgoVED1F4mBu8FL0HaW,200947,4,Hello My Name Is...,114sumrk5wTeMWHVin86QC
Talk___Lomelda,0.598,0.888,4,-5.119,1,0.0807,0.00947,0,0.347,0.482,103.966,audio_features,4djIFfof5TpbSGRZUpsTXq,spotify:track:4djIFfof5TpbSGRZUpsTXq,https://api.spotify.com/v1/tracks/4djIFfof5TpbSGRZUpsTXq,https://api.spotify.com/v1/audio-analysis/4djIFfof5TpbSGRZUpsTXq,187133,4,How Will You Know If You Never Try,4TJUrdwbeKC9qcouPlBuLe
Ep 57: Drama At The Casa___Jumping In An Elevator,0.718,0.523,8,-7.013,1,0.0319,0.294,1.59E-05,0.117,0.545,105.077,audio_features,20CHL0s2zDhGXPeHahFyS1,spotify:track:20CHL0s2zDhGXPeHahFyS1,https://api.spotify.com/v1/tracks/20CHL0s2zDhGXPeHahFyS1,https://api.spotify.com/v1/audio-analysis/20CHL0s2zDhGXPeHahFyS1,248000,4,Drama at a convenience store in the late night,4XnJHyceoxWgmylRF7s9d8
Nobody Knows___THE DRIVER ERA,0.665,0.845,7,-6.946,1,0.0381,0.00355,1.47E-05,0.0774,0.674,134.992,audio_features,6X9gfDZxEJiUrsxSnX2Ju4,spotify:track:6X9gfDZxEJiUrsxSnX2Ju4,https://api.spotify.com/v1/tracks/6X9gfDZxEJiUrsxSnX2Ju4,https://api.spotify.com/v1/audio-analysis/6X9gfDZxEJiUrsxSnX2Ju4,210419,4,X,26zSceZATGbvovShGxsIkz
Is It Cold In The Water?___SOPHIE,0.233,0.39,0,-6.943,0,0.0336,0.000781,0.000228,0.141,0.0565,159.667,audio_features,292h0AOEEmddv9wIWnrDl4,spotify:track:292h0AOEEmddv9wIWnrDl4,https://api.spotify.com/v1/tracks/292h0AOEEmddv9wIWnrDl4,https://api.spotify.com/v1/audio-analysis/292h0AOEEmddv9wIWnrDl4,212213,4,OIL OF EVERY PEARL'S UN-INSIDES,4z3YbEkKWwiIMSJTWUQbTH
Funkytown - From 'Minions: The Rise of Gru' Soundtrack___St. Vincent,0.866,0.769,8,-5.528,1,0.0438,0.0982,0.00182,0.124,0.857,122.061,audio_features,20erlJdZrxYVcHhY05YfXm,spotify:track:20erlJdZrxYVcHhY05YfXm,https://api.spotify.com/v1/tracks/20erlJdZrxYVcHhY05YfXm,https://api.spotify.com/v1/audio-analysis/20erlJdZrxYVcHhY05YfXm,263659,4,Minions: The Rise Of Gru (Original Motion Picture Soundtrack),6Kc0f1PCbWZLOmZNOyXYGN
Celebrity Skin___Doja Cat,0.475,0.885,11,-4.735,0,0.0533,2.24E-05,9.93E-05,0.279,0.413,133.951,audio_features,66bLKGXOk3kPWWHP7Tbrki,spotify:track:66bLKGXOk3kPWWHP7Tbrki,https://api.spotify.com/v1/tracks/66bLKGXOk3kPWWHP7Tbrki,https://api.spotify.com/v1/audio-analysis/66bLKGXOk3kPWWHP7Tbrki,159651,4,Celebrity Skin,2y8KeBe1RXU46rnl4lpzHl
august___Taylor Swift,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28E-05,0.0925,0.403,89.937,audio_features,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4,folklore,2fenSS68JI1h4Fo296JfGr
One On 5 (feat. Bibi Bourelly)___Rico Nasty,0.881,0.758,6,-5.846,0,0.135,0.0247,0.00216,0.102,0.603,110.996,audio_features,0geh0360Ns6t3i0HbOH6DF,spotify:track:0geh0360Ns6t3i0HbOH6DF,https://api.spotify.com/v1/tracks/0geh0360Ns6t3i0HbOH6DF,https://api.spotify.com/v1/audio-analysis/0geh0360Ns6t3i0HbOH6DF,131294,4,Las Ruinas,6pyTFqxVk6Js8A8xfOg8ZO
Ep 56: Who yassed???___Jumping In An Elevator,0.871,0.744,9,-3.975,1,0.0888,0.707,0,0.348,0.825,116.53,audio_features,3GkwtWadvYzpplKDi8byd9,spotify:track:3GkwtWadvYzpplKDi8byd9,https://api.spotify.com/v1/tracks/3GkwtWadvYzpplKDi8byd9,https://api.spotify.com/v1/audio-analysis/3GkwtWadvYzpplKDi8byd9,199080,4,The Sexorcist,6Uz94ys2o7uyWXqXCmBtfv
Hungover Halloween___Circle Time,0.266,0.357,5,-16.614,0,0.0757,0.00158,0.337,0.105,0.463,85.207,audio_features,1hB8030BlxKFYDM0CTxmdi,spotify:track:1hB8030BlxKFYDM0CTxmdi,https://api.spotify.com/v1/tracks/1hB8030BlxKFYDM0CTxmdi,https://api.spotify.com/v1/audio-analysis/1hB8030BlxKFYDM0CTxmdi,302118,4,Hungover Halloween,6dTtbSi4TtcoHSTfoIGM23
Apple Cider___beabadoobee,0.492,0.921,2,-3.939,1,0.032,0.082,0.0114,0.301,0.679,138.008,audio_features,5xA5MggKc3aQxuOzNzPUWB,spotify:track:5xA5MggKc3aQxuOzNzPUWB,https://api.spotify.com/v1/tracks/5xA5MggKc3aQxuOzNzPUWB,https://api.spotify.com/v1/audio-analysis/5xA5MggKc3aQxuOzNzPUWB,178918,4,Loveworm,475CNcvlqtRpaXjTcn4hCP
what i’ve been wearing recently___Anything Goes with Emma Chamberlain,0.66,0.604,9,-6.823,1,0.0277,0.0737,0,0.0912,0.724,140.035,audio_features,40RcMOyjymXFKBxlMuQJnA,spotify:track:40RcMOyjymXFKBxlMuQJnA,https://api.spotify.com/v1/tracks/40RcMOyjymXFKBxlMuQJnA,https://api.spotify.com/v1/audio-analysis/40RcMOyjymXFKBxlMuQJnA,123827,4,High School Musical,4dOvFkIgrb6b9zCcGfCcci
Sensitive___Dreamer Isioma,0.604,0.65,7,-6.979,1,0.132,0.164,3.90E-05,0.165,0.354,89.729,audio_features,06DPYEqSX1jMaxvnXNVshB,spotify:track:06DPYEqSX1jMaxvnXNVshB,https://api.spotify.com/v1/tracks/06DPYEqSX1jMaxvnXNVshB,https://api.spotify.com/v1/audio-analysis/06DPYEqSX1jMaxvnXNVshB,174720,4,Sensitive,1KkWCmPdnd4Cv86DHNQctM
Heaven or Las Vegas___Cocteau Twins,0.202,0.804,7,-5.465,1,0.0383,6.97E-05,0.00775,0.081,0.418,179.911,audio_features,0AxZUYeQ9bZwSdt1LmZuok,spotify:track:0AxZUYeQ9bZwSdt1LmZuok,https://api.spotify.com/v1/tracks/0AxZUYeQ9bZwSdt1LmZuok,https://api.spotify.com/v1/audio-analysis/0AxZUYeQ9bZwSdt1LmZuok,298400,4,Heaven or Las Vegas,5lEphbceIgaK1XxWeSrC9E
Dreamer's Ball - Remastered 2011___Queen,0.593,0.37,9,-7.616,1,0.0363,0.825,0,0.416,0.399,91.541,audio_features,6NgDB8wjd2HhpGbiWEt1pz,spotify:track:6NgDB8wjd2HhpGbiWEt1pz,https://api.spotify.com/v1/tracks/6NgDB8wjd2HhpGbiWEt1pz,https://api.spotify.com/v1/audio-analysis/6NgDB8wjd2HhpGbiWEt1pz,210147,4,Jazz (Deluxe Remastered Version),21HMAUrbbYSj9NiPPlGumy
279: Back to the Basics___The Tiny Meat Gang Podcast,0.63,0.558,10,-11.431,1,0.177,0.801,6.51E-06,0.111,0.354,143.943,audio_features,7vJvhyQFlE3X9ws8Eqrhho,spotify:track:7vJvhyQFlE3X9ws8Eqrhho,https://api.spotify.com/v1/tracks/7vJvhyQFlE3X9ws8Eqrhho,https://api.spotify.com/v1/audio-analysis/7vJvhyQFlE3X9ws8Eqrhho,140005,4,Nothing more Nothing LESS,77nQsGZEl8RixRltPu0Kxi
Perfect Sense___Arctic Monkeys,0.52,0.478,4,-10.862,1,0.0276,0.61,0.00122,0.105,0.545,82.932,audio_features,0z5x3VmmQ7cyTeOP7VAf3T,spotify:track:0z5x3VmmQ7cyTeOP7VAf3T,https://api.spotify.com/v1/tracks/0z5x3VmmQ7cyTeOP7VAf3T,https://api.spotify.com/v1/audio-analysis/0z5x3VmmQ7cyTeOP7VAf3T,167380,4,The Car,2GROf0WKoP5Er2M9RXVNNs
Picture___SLANDER,0.36,0.574,9,-6.557,0,0.0434,0.203,0.0117,0.105,0.103,132.097,audio_features,1sAyfWbmgrT7HganHgLSYQ,spotify:track:1sAyfWbmgrT7HganHgLSYQ,https://api.spotify.com/v1/tracks/1sAyfWbmgrT7HganHgLSYQ,https://api.spotify.com/v1/audio-analysis/1sAyfWbmgrT7HganHgLSYQ,207273,4,Picture,5Y86auMfgcbLbCKFfVh4hq
Money___The Drums,0.603,0.918,4,-6.652,0,0.0642,0.213,0.146,0.287,0.453,102.473,audio_features,5Q1H7ASDiJpACNx5ziyhuN,spotify:track:5Q1H7ASDiJpACNx5ziyhuN,https://api.spotify.com/v1/tracks/5Q1H7ASDiJpACNx5ziyhuN,https://api.spotify.com/v1/audio-analysis/5Q1H7ASDiJpACNx5ziyhuN,233655,4,Portamento,0gi6GxcVnTUjOaFWozw9en
ONCE UPON A LINE___Devon,0.683,0.755,5,-5.556,1,0.0335,0.0254,0.00638,0.111,0.549,94.993,audio_features,4XGvvR5OXRZtMCsSijLh0g,spotify:track:4XGvvR5OXRZtMCsSijLh0g,https://api.spotify.com/v1/tracks/4XGvvR5OXRZtMCsSijLh0g,https://api.spotify.com/v1/audio-analysis/4XGvvR5OXRZtMCsSijLh0g,179960,4,ONCE UPON A LINE,1ZUGywR4MYtlLoa4RcikbK
Waves (feat. Grace Tither)___BLOND:ISH,0.631,0.763,9,-9.774,0,0.0352,0.0824,0.299,0.0875,0.715,121.008,audio_features,6ymVxYG0UHqIjXmclbE1cu,spotify:track:6ymVxYG0UHqIjXmclbE1cu,https://api.spotify.com/v1/tracks/6ymVxYG0UHqIjXmclbE1cu,https://api.spotify.com/v1/audio-analysis/6ymVxYG0UHqIjXmclbE1cu,202501,4,Waves (feat. Grace Tither),2IYPZalD9Rc91KERQfYIaf
Biscuits___Kacey Musgraves,0.438,0.572,0,-5.542,1,0.0407,0.331,0,0.0805,0.84,202.414,audio_features,4vHVfwVi2CEc4r7P1Pr9iu,spotify:track:4vHVfwVi2CEc4r7P1Pr9iu,https://api.spotify.com/v1/tracks/4vHVfwVi2CEc4r7P1Pr9iu,https://api.spotify.com/v1/audio-analysis/4vHVfwVi2CEc4r7P1Pr9iu,196520,4,Pageant Material,5xxKrpAO6Toq1KmopQ4tox
Ugly Heart___G.R.L.,0.65,0.786,9,-5.488,1,0.0463,0.019,0,0.323,0.446,124.96,audio_features,3qqho4PnTn3zlMPBzWhFFD,spotify:track:3qqho4PnTn3zlMPBzWhFFD,https://api.spotify.com/v1/tracks/3qqho4PnTn3zlMPBzWhFFD,https://api.spotify.com/v1/audio-analysis/3qqho4PnTn3zlMPBzWhFFD,198307,4,G.R.L.,3EnagjeTqe4GvpF3dgVPtF
Immaterial___SOPHIE,0.776,0.717,2,-4.897,1,0.0836,0.115,0.00755,0.327,0.828,139.995,audio_features,6GoLARmR2OZl2EldehFrsA,spotify:track:6GoLARmR2OZl2EldehFrsA,https://api.spotify.com/v1/tracks/6GoLARmR2OZl2EldehFrsA,https://api.spotify.com/v1/audio-analysis/6GoLARmR2OZl2EldehFrsA,232807,4,OIL OF EVERY PEARL'S UN-INSIDES,4z3YbEkKWwiIMSJTWUQbTH
I Have Nothing___Whitney Houston,0.541,0.401,0,-10.499,1,0.0365,0.576,0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160,3,The Bodyguard - Original Soundtrack Album,7JVJlkNNobS0GSoy4tCS96
Waves___Becky Ainge,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33E-06,0.339,0.0681,96.091,audio_features,3nAq2hCr1oWsIU54tS98pL,spotify:track:3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,181573,4,The Life Of Pablo,7gsWAHLeT0w7es6FofOXk1
Messy (feat. Teezo Touchdown & Bktherula)___Rico Nasty,0.426,0.745,4,-7.576,0,0.115,0.0242,0.000115,0.115,0.0425,169.954,audio_features,79D8MCSEt4fr3qq9XZuTLd,spotify:track:79D8MCSEt4fr3qq9XZuTLd,https://api.spotify.com/v1/tracks/79D8MCSEt4fr3qq9XZuTLd,https://api.spotify.com/v1/audio-analysis/79D8MCSEt4fr3qq9XZuTLd,150942,4,Las Ruinas,6pyTFqxVk6Js8A8xfOg8ZO
30: 16 and Pregnant___Are We Still Friends?,0.277,0.993,2,-1.465,1,0.197,0.000708,5.02E-06,0.462,0.0981,132.208,audio_features,4f1ML3x043Sl0QdVeNB4yT,spotify:track:4f1ML3x043Sl0QdVeNB4yT,https://api.spotify.com/v1/tracks/4f1ML3x043Sl0QdVeNB4yT,https://api.spotify.com/v1/audio-analysis/4f1ML3x043Sl0QdVeNB4yT,245006,4,30 Under 13,3flz7O2lY60WbBoefXUk1b
I'M THAT GIRL___Beyoncé,0.554,0.535,5,-8.959,0,0.186,0.0616,1.32E-05,0.124,0.136,105.865,audio_features,1MpCaOeUWhox2Fgigbe1cL,spotify:track:1MpCaOeUWhox2Fgigbe1cL,https://api.spotify.com/v1/tracks/1MpCaOeUWhox2Fgigbe1cL,https://api.spotify.com/v1/audio-analysis/1MpCaOeUWhox2Fgigbe1cL,208014,4,RENAISSANCE,6FJxoadUE4JNVwWHghBwnb
Last Last___Burna Boy,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ
Lazy___Tierra Whack,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,1aDLUzCyYpRXgrjwUWzV2X,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4,Carnavas,2Qr40p1sv6NYrf9NPehsrO
Free___Florence + The Machine,0.465,0.696,10,-6.233,0,0.0363,0.00777,0.00196,0.142,0.0494,174.806,audio_features,7H7SHw3YWXhb4zYqyoPNa1,spotify:track:7H7SHw3YWXhb4zYqyoPNa1,https://api.spotify.com/v1/tracks/7H7SHw3YWXhb4zYqyoPNa1,https://api.spotify.com/v1/audio-analysis/7H7SHw3YWXhb4zYqyoPNa1,234858,4,Dance Fever,4ohh1zQ4yybSK9FS7LLyDE
Boyfriends___Harry Styles,0.417,0.202,0,-10.976,1,0.0357,0.935,0,0.108,0.323,118.029,audio_features,6qj02zSeEJGWZ4c0dn5QzJ,spotify:track:6qj02zSeEJGWZ4c0dn5QzJ,https://api.spotify.com/v1/tracks/6qj02zSeEJGWZ4c0dn5QzJ,https://api.spotify.com/v1/audio-analysis/6qj02zSeEJGWZ4c0dn5QzJ,194544,4,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
Are We Still Talking? | TEASER___Are We Still Friends?,0.216,0.497,10,-8.025,1,0.0371,0.128,2.39E-06,0.111,0.313,187.308,audio_features,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,265480,3,IGOR,5zi7WsKlIiUXv09tbGLKsE
Drew Hates Enya___Emergency Intercom,0.653,0.616,2,-9.194,1,0.0588,0.038,0.886,0.138,0.512,79.964,audio_features,6jA5UeHaeDXyEcwqoCUnG3,spotify:track:6jA5UeHaeDXyEcwqoCUnG3,https://api.spotify.com/v1/tracks/6jA5UeHaeDXyEcwqoCUnG3,https://api.spotify.com/v1/audio-analysis/6jA5UeHaeDXyEcwqoCUnG3,60000,4,He Who Hates Himself Is Not Humble,5aUe9uZ5RXXfQpPhQxWs1S
Look At Her Now___Selena Gomez,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,audio_features,7eOkHIcaoUhngxxypM5Ajr,spotify:track:7eOkHIcaoUhngxxypM5Ajr,https://api.spotify.com/v1/tracks/7eOkHIcaoUhngxxypM5Ajr,https://api.spotify.com/v1/audio-analysis/7eOkHIcaoUhngxxypM5Ajr,162596,5,Rare,3YPFaTR7WMi1Hd4NVKdCJx
All Day and All of the Night___The Kinks,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57E-06,0.0558,0.723,136.921,audio_features,78JmElAFmrPNhLjovDR9Jm,spotify:track:78JmElAFmrPNhLjovDR9Jm,https://api.spotify.com/v1/tracks/78JmElAFmrPNhLjovDR9Jm,https://api.spotify.com/v1/audio-analysis/78JmElAFmrPNhLjovDR9Jm,141507,4,Kinks (Deluxe),08G3mGQXuHItbbsFAz50gJ
Say So (feat. Nicki Minaj)___Doja Cat,0.822,0.696,11,-4.412,0,0.144,0.228,9.21E-06,0.365,0.84,110.997,audio_features,1KNh3GCalI00xnSGQZNmiZ,spotify:track:1KNh3GCalI00xnSGQZNmiZ,https://api.spotify.com/v1/tracks/1KNh3GCalI00xnSGQZNmiZ,https://api.spotify.com/v1/audio-analysis/1KNh3GCalI00xnSGQZNmiZ,206760,4,Say So (feat. Nicki Minaj) [Original Version],45rLMkyqXDRsV6dOmCB035
